"LVL_REFNIS","CD_REFNIS","CD_SUP_REFNIS","TX_REFNIS_DE","TX_REFNIS_FR","TX_REFNIS_NL","DT_VLDT_START","DT_VLDT_END"
"4","91101","91000","Noiseux","Noiseux","Noiseux","01/01/1970","31/12/1976"
"4","91102","91000","Oizy","Oizy","Oizy","01/01/1970","31/12/1976"
"4","91103","91000","Onhaye","Onhaye","Onhaye","01/01/1970","31/12/9999"
"4","91104","91000","Orchimont","Orchimont","Orchimont","01/01/1970","31/12/1976"
"4","91105","91000","Patignies","Patignies","Patignies","01/01/1970","31/12/1976"
"4","91106","91000","Pessoux","Pessoux","Pessoux","01/01/1970","31/12/1976"
"4","91108","91000","Pondrôme","Pondrôme","Pondrôme","01/01/1970","31/12/1976"
"4","91109","91000","Porcheresse (Dinant)","Porcheresse (Dinant)","Porcheresse (Dinant)","01/01/1970","31/12/1976"
"4","91110","91000","Purnode","Purnode","Purnode","01/01/1970","31/12/1976"
"4","91111","91000","Resteigne","Resteigne","Resteigne","01/01/1970","31/12/1976"
"4","91112","91000","Rienne","Rienne","Rienne","01/01/1970","31/12/1976"
"4","91113","91000","Rivière","Rivière","Rivière","01/01/1970","31/12/1976"
"4","91114","91000","Rochefort","Rochefort","Rochefort","01/01/1970","31/12/9999"
"4","91115","91000","Sart-Custinne","Sart-Custinne","Sart-Custinne","01/01/1970","31/12/1976"
"4","91116","91000","Schaltin","Schaltin","Schaltin","01/01/1970","31/12/1976"
"4","91117","91000","Scy","Scy","Scy","01/01/1970","31/12/1976"
"4","91118","91000","Serinchamps","Serinchamps","Serinchamps","01/01/1970","31/12/1976"
"4","91119","91000","Sinsin","Sinsin","Sinsin","01/01/1970","31/12/1976"
"4","91120","91000","Somme-Leuze","Somme-Leuze","Somme-Leuze","01/01/1970","31/12/9999"
"4","91121","91000","Sommière","Sommière","Sommière","01/01/1970","31/12/1976"
"4","91122","91000","Sorinnes","Sorinnes","Sorinnes","01/01/1970","31/12/1976"
"4","91123","91000","Sovet","Sovet","Sovet","01/01/1970","31/12/1976"
"4","91124","91000","Spontin","Spontin","Spontin","01/01/1970","31/12/1976"
"4","91125","91000","Thynes","Thynes","Thynes","01/01/1970","31/12/1976"
"4","91126","91000","Vencimont","Vencimont","Vencimont","01/01/1970","31/12/1976"
"4","91127","91000","Verlée","Verlée","Verlée","01/01/1970","31/12/1976"
"4","91128","91000","Villers-sur-Lesse","Villers-sur-Lesse","Villers-sur-Lesse","01/01/1970","31/12/1976"
"4","91129","91000","Vonêche","Vonêche","Vonêche","01/01/1970","31/12/1976"
"4","91130","91000","Vresse","Vresse","Vresse","01/01/1970","31/12/1976"
"4","91131","91000","Waillet","Waillet","Waillet","01/01/1970","31/12/1976"
"4","91132","91000","Wancennes","Wancennes","Wancennes","01/01/1970","31/12/1976"
"4","91133","91000","Wanlin","Wanlin","Wanlin","01/01/1970","31/12/1976"
"4","91135","91000","Waulsort","Waulsort","Waulsort","01/01/1970","31/12/1976"
"4","91136","91000","Wavreille","Wavreille","Wavreille","01/01/1970","31/12/1976"
"4","91137","91000","Weillen","Weillen","Weillen","01/01/1970","31/12/1976"
"4","91138","91000","Wiesme","Wiesme","Wiesme","01/01/1970","31/12/1976"
"4","91139","91000","Willerzie","Willerzie","Willerzie","01/01/1970","31/12/1976"
"4","91140","91000","Winenne","Winenne","Winenne","01/01/1970","31/12/1976"
"4","91141","91000","Yvoir","Yvoir","Yvoir","01/01/1970","31/12/9999"
"4","91142","91000","Hastière","Hastière","Hastière","01/01/1977","31/12/9999"
"4","91143","91000","Vresse-sur-Semois","Vresse-sur-Semois","Vresse-sur-Semois","01/01/1977","31/12/9999"
"4","92001","92000","Aische-en-Refail","Aische-en-Refail","Aische-en-Refail","01/01/1970","31/12/1976"
"4","92002","92000","Aisemont","Aisemont","Aisemont","01/01/1970","31/12/1976"
"4","92003","92000","Andenne","Andenne","Andenne","01/01/1970","31/12/9999"
"4","92004","92000","Arbre (Namur)","Arbre (Namur)","Arbre (Namen)","01/01/1970","31/12/1976"
"4","92005","92000","Arsimont","Arsimont","Arsimont","01/01/1970","31/12/1976"
"4","92006","92000","Assesse","Assesse","Assesse","01/01/1970","31/12/9999"
"4","92007","92000","Auvelais","Auvelais","Auvelais","01/01/1970","31/12/1976"
"4","92008","92000","Balâtre","Balâtre","Balâtre","01/01/1970","31/12/1976"
"4","92009","92000","Beez","Beez","Beez","01/01/1970","31/12/1976"
"4","92010","92000","Belgrade","Belgrade","Belgrade","01/01/1970","31/12/1976"
"4","92011","92000","Beuzet","Beuzet","Beuzet","01/01/1970","31/12/1976"
"4","92012","92000","Bierwart","Bierwart","Bierwart","01/01/1970","31/12/1976"
"4","92013","92000","Biesme","Biesme","Biesme","01/01/1970","31/12/1976"
"4","92014","92000","Bois-de-Villers","Bois-de-Villers","Bois-de-Villers","01/01/1970","31/12/1976"
"4","92015","92000","Bolinne","Bolinne","Bolinne","01/01/1970","31/12/1976"
"4","92016","92000","Boneffe","Boneffe","Boneffe","01/01/1970","31/12/1976"
"4","92017","92000","Boninne","Boninne","Boninne","01/01/1970","31/12/1976"
"4","92018","92000","Bonneville","Bonneville","Bonneville","01/01/1970","31/12/1976"
"4","92019","92000","Bossière","Bossière","Bossière","01/01/1970","31/12/1976"
"4","92020","92000","Bothey","Bothey","Bothey","01/01/1970","31/12/1976"
"4","92021","92000","Bouge","Bouge","Bouge","01/01/1970","31/12/1976"
"4","92022","92000","Bovesse","Bovesse","Bovesse","01/01/1970","31/12/1976"
"4","92023","92000","Branchon","Branchon","Branchon","01/01/1970","31/12/1976"
"4","92024","92000","Champion","Champion","Champion","01/01/1970","31/12/1976"
"4","92025","92000","Cognelée","Cognelée","Cognelée","01/01/1970","31/12/1976"
"4","92026","92000","Corroy-le-Château","Corroy-le-Château","Corroy-le-Château","01/01/1970","31/12/1976"
"4","92027","92000","Cortil-Wodon","Cortil-Wodon","Cortil-Wodon","01/01/1970","31/12/1976"
"4","92028","92000","Courrière","Courrière","Courrière","01/01/1970","31/12/1976"
"4","92029","92000","Coutisse","Coutisse","Coutisse","01/01/1970","31/12/1976"
"4","92030","92000","Crupet","Crupet","Crupet","01/01/1970","31/12/1976"
"4","92031","92000","Daussoulx","Daussoulx","Daussoulx","01/01/1970","31/12/1976"
"4","92032","92000","Dave","Dave","Dave","01/01/1970","31/12/1976"
"4","92033","92000","Denée","Denée","Denée","01/01/1970","31/12/1976"
"4","92034","92000","Dhuy","Dhuy","Dhuy","01/01/1970","31/12/1976"
"4","92035","92000","Eghezée","Eghezée","Eghezée","01/01/1970","31/12/9999"
"4","92036","92000","Emines","Emines","Emines","01/01/1970","31/12/1976"
"4","92037","92000","Ermeton-sur-Biert","Ermeton-sur-Biert","Ermeton-sur-Biert","01/01/1970","31/12/1976"
"4","92039","92000","Erpent","Erpent","Erpent","01/01/1970","31/12/1976"
"4","92040","92000","Evelette","Evelette","Evelette","01/01/1970","31/12/1976"
"4","92041","92000","Falisolle","Falisolle","Falisolle","01/01/1970","31/12/1976"
"4","92042","92000","Faulx-les-Tombes","Faulx-les-Tombes","Faulx-les-Tombes","01/01/1970","31/12/1976"
"4","92043","92000","Flawinne","Flawinne","Flawinne","01/01/1970","31/12/1976"
"4","92044","92000","Florée","Florée","Florée","01/01/1970","31/12/1976"
"4","92045","92000","Floreffe","Floreffe","Floreffe","01/01/1970","31/12/9999"
"4","92046","92000","Floriffoux","Floriffoux","Floriffoux","01/01/1970","31/12/1976"
"4","92047","92000","Forville","Forville","Forville","01/01/1970","31/12/1976"
"4","92048","92000","Fosses-la-Ville","Fosses-la-Ville","Fosses-la-Ville","01/01/1970","31/12/9999"
"4","92049","92000","Franc-Waret","Franc-Waret","Franc-Waret","01/01/1970","31/12/1976"
"4","92050","92000","Franière","Franière","Franière","01/01/1970","31/12/1976"
"4","92051","92000","Furnaux","Furnaux","Furnaux","01/01/1970","31/12/1976"
"4","92052","92000","Gelbressée","Gelbressée","Gelbressée","01/01/1970","31/12/1976"
"4","92053","92000","Gembloux","Gembloux","Gembloux","01/01/1970","31/12/1976"
"4","92054","92000","Gesves","Gesves","Gesves","01/01/1970","31/12/9999"
"4","92055","92000","Goesnes","Goesnes","Goesnes","01/01/1970","31/12/1976"
"4","92056","92000","Grand-Leez","Grand-Leez","Grand-Leez","01/01/1970","31/12/1976"
"4","92058","92000","Graux","Graux","Graux","01/01/1970","31/12/1976"
"4","92059","92000","Haillot","Haillot","Haillot","01/01/1970","31/12/1976"
"4","92060","92000","Haltinne","Haltinne","Haltinne","01/01/1970","31/12/1976"
"4","92061","92000","Ham-sur-Sambre","Ham-sur-Sambre","Ham-sur-Sambre","01/01/1970","31/12/1976"
"4","92062","92000","Hanret","Hanret","Hanret","01/01/1970","31/12/1976"
"4","92063","92000","Hemptinne (Namur)","Hemptinne (Namur)","Hemptinne (Namen)","01/01/1970","31/12/1976"
"4","92064","92000","Hingeon","Hingeon","Hingeon","01/01/1970","31/12/1976"
"4","92065","92000","Isnes","Isnes","Isnes","01/01/1970","31/12/1976"
"4","92066","92000","Jallet","Jallet","Jallet","01/01/1970","31/12/1976"
"4","92067","92000","Jambes","Jambes","Jambes","01/01/1970","31/12/1976"
"4","92068","92000","Jemeppe (Namur)","Jemeppe (Namur)","Jemeppe (Namen)","01/01/1970","31/12/1976"
"4","92069","92000","Keumiée","Keumiée","Keumiée","01/01/1970","31/12/1976"
"4","92070","92000","Le Roux","Le Roux","Le Roux","01/01/1970","31/12/1976"
"4","92071","92000","Lesve","Lesve","Lesve","01/01/1970","31/12/1976"
"4","92072","92000","Leuze (Namur)","Leuze (Namur)","Leuze (Namen)","01/01/1970","31/12/1976"
"4","92073","92000","Liernu","Liernu","Liernu","01/01/1970","31/12/1976"
"4","92074","92000","Ligny","Ligny","Ligny","01/01/1970","31/12/1976"
"4","92075","92000","Lives-sur-Meuse","Lives-sur-Meuse","Lives-sur-Meuse","01/01/1970","31/12/1976"
"4","92076","92000","Longchamps (Namur)","Longchamps (Namur)","Longchamps (Namen)","01/01/1970","31/12/1976"
"4","92078","92000","Loyers","Loyers","Loyers","01/01/1970","31/12/1976"
"4","92079","92000","Lustin","Lustin","Lustin","01/01/1970","31/12/1976"
"4","92080","92000","Maillen","Maillen","Maillen","01/01/1970","31/12/1976"
"4","92081","92000","Maizeret","Maizeret","Maizeret","01/01/1970","31/12/1976"
"4","92082","92000","Malonne","Malonne","Malonne","01/01/1970","31/12/1976"
"4","92083","92000","Marche-les-Dames","Marche-les-Dames","Marche-les-Dames","01/01/1970","31/12/1976"
"4","92084","92000","Marchovelette","Marchovelette","Marchovelette","01/01/1970","31/12/1976"
"4","92085","92000","Mazy","Mazy","Mazy","01/01/1970","31/12/1976"
"4","92086","92000","Mehaigne","Mehaigne","Mehaigne","01/01/1970","31/12/1976"
"4","92087","92000","Mettet","Mettet","Mettet","01/01/1970","31/12/9999"
"4","92088","92000","Meux","Meux","Meux","01/01/1970","31/12/1976"
"4","92089","92000","Moignelée","Moignelée","Moignelée","01/01/1970","31/12/1976"
"4","92090","92000","Mornimont","Mornimont","Mornimont","01/01/1970","31/12/1976"
"4","92091","92000","Moustier (Namur)","Moustier (Namur)","Moustier (Namen)","01/01/1970","31/12/1976"
"4","92092","92000","Mozet","Mozet","Mozet","01/01/1970","31/12/1976"
"4","92093","92000","Namêche","Namêche","Namêche","01/01/1970","31/12/1976"
"4","92094","92000","Namur","Namur","Namen","01/01/1970","31/12/9999"
"4","92095","92000","Naninne","Naninne","Naninne","01/01/1970","31/12/1976"
"4","92096","92000","Noville-les-Bois","Noville-les-Bois","Noville-les-Bois","01/01/1970","31/12/1976"
"4","92097","92000","Ohey","Ohey","Ohey","01/01/1970","31/12/9999"
"4","92098","92000","Onoz","Onoz","Onoz","01/01/1970","31/12/1976"
"4","92099","92000","Perwez (Namur)","Perwez (Namur)","Perwez (Namen)","01/01/1970","31/12/1976"
"4","92100","92000","Pontillas","Pontillas","Pontillas","01/01/1970","31/12/1976"
"4","92101","92000","Profondeville","Profondeville","Profondeville","01/01/1970","31/12/9999"
"4","92102","92000","Rhisnes","Rhisnes","Rhisnes","01/01/1970","31/12/1976"
"4","92103","92000","Saint-Denis","Saint-Denis","Saint-Denis","01/01/1970","31/12/1976"
"4","92104","92000","Saint-Gérard","Saint-Gérard","Saint-Gérard","01/01/1970","31/12/1976"
"4","92105","92000","Saint-Germain","Saint-Germain","Saint-Germain","01/01/1970","31/12/1976"
"4","92106","92000","Saint-Marc","Saint-Marc","Saint-Marc","01/01/1970","31/12/1976"
"4","92107","92000","Saint-Martin","Saint-Martin","Saint-Martin","01/01/1970","31/12/1976"
"4","92108","92000","Saint-Servais","Saint-Servais","Saint-Servais","01/01/1970","31/12/1976"
"4","92109","92000","Sart-Bernard","Sart-Bernard","Sart-Bernard","01/01/1970","31/12/1976"
"4","92110","92000","Sart-Eustache","Sart-Eustache","Sart-Eustache","01/01/1970","31/12/1976"
"4","92111","92000","Sart-Saint-Laurent","Sart-Saint-Laurent","Sart-Saint-Laurent","01/01/1970","31/12/1976"
"4","92113","92000","Sclayn","Sclayn","Sclayn","01/01/1970","31/12/1976"
"4","92114","92000","Sombreffe","Sombreffe","Sombreffe","01/01/1970","31/12/9999"
"4","92115","92000","Sorée","Sorée","Sorée","01/01/1970","31/12/1976"
"4","92116","92000","Sorinne-la-Longue","Sorinne-la-Longue","Sorinne-la-Longue","01/01/1970","31/12/1976"
"4","92117","92000","Sosoye","Sosoye","Sosoye","01/01/1970","31/12/1976"
"4","92118","92000","Soye","Soye","Soye","01/01/1970","31/12/1976"
"4","92119","92000","Spy","Spy","Spy","01/01/1970","31/12/1976"
"4","92120","92000","Suarlée","Suarlée","Suarlée","01/01/1970","31/12/1976"
"4","92121","92000","Tamines","Tamines","Tamines","01/01/1970","31/12/1976"
"4","92122","92000","Taviers","Taviers","Taviers","01/01/1970","31/12/1976"
"4","92123","92000","Temploux","Temploux","Temploux","01/01/1970","31/12/1976"
"4","92124","92000","Thon","Thon","Thon","01/01/1970","31/12/1976"
"4","92125","92000","Tillier","Tillier","Tillier","01/01/1970","31/12/1976"
"4","92126","92000","Tongrinne","Tongrinne","Tongrinne","01/01/1970","31/12/1976"
"4","92127","92000","Upigny","Upigny","Upigny","01/01/1970","31/12/1976"
"4","92128","92000","Vedrin","Vedrin","Vedrin","01/01/1970","31/12/1976"
"4","92129","92000","Velaine","Velaine","Velaine","01/01/1970","31/12/1976"
"4","92130","92000","Vezin","Vezin","Vezin","01/01/1970","31/12/1976"
"4","92131","92000","Villers-lez-Heest","Villers-lez-Heest","Villers-lez-Heest","01/01/1970","31/12/1976"
"4","92132","92000","Vitrival","Vitrival","Vitrival","01/01/1970","31/12/1976"
"4","92133","92000","Waret-la-Chaussée","Waret-la-Chaussée","Waret-la-Chaussée","01/01/1970","31/12/1976"
"4","92134","92000","Warisoulx","Warisoulx","Warisoulx","01/01/1970","31/12/1976"
"4","92135","92000","Wépion","Wépion","Wépion","01/01/1970","31/12/1976"
"4","92136","92000","Wierde","Wierde","Wierde","01/01/1970","31/12/1976"
"4","92137","92000","Sambreville","Sambreville","Sambreville","01/01/1979","31/12/9999"
"4","92137","92000","Basse-Sambre","Basse-Sambre","Basse-Sambre","01/01/1977","31/12/1978"
"4","92138","92000","Fernelmont","Fernelmont","Fernelmont","01/01/1977","31/12/9999"
"4","92139","92000","Gembloux-sur-Orneau","Gembloux-sur-Orneau","Gembloux-sur-Orneau","01/01/1977","31/12/1979"
"4","92140","92000","Jemeppe-sur-Sambre","Jemeppe-sur-Sambre","Jemeppe-sur-Sambre","01/01/1977","31/12/9999"
"4","92141","92000","La Bruyère","La Bruyère","La Bruyère","01/01/1977","31/12/9999"
"4","92142","92000","Gembloux","Gembloux","Gembloux","01/01/1980","31/12/9999"
"4","93001","93000","Agimont","Agimont","Agimont","01/01/1970","31/12/1976"
"4","93002","93000","Anthée","Anthée","Anthée","01/01/1970","31/12/1976"
"4","93003","93000","Aublain","Aublain","Aublain","01/01/1970","31/12/1976"
"4","93004","93000","Berzée","Berzée","Berzée","01/01/1970","31/12/1976"
"4","93005","93000","Biesmerée","Biesmerée","Biesmerée","01/01/1970","31/12/1976"
"4","93006","93000","Boussu-en-Fagne","Boussu-en-Fagne","Boussu-en-Fagne","01/01/1970","31/12/1976"
"4","93007","93000","Brûly","Brûly","Brûly","01/01/1970","31/12/1976"
"4","93008","93000","Brûly-de-Pesche","Brûly-de-Pesche","Brûly-de-Pesche","01/01/1970","31/12/1976"
"4","93009","93000","Castillon","Castillon","Castillon","01/01/1970","31/12/1976"
"4","93010","93000","Cerfontaine","Cerfontaine","Cerfontaine","01/01/1970","31/12/9999"
"4","93011","93000","Chastres","Chastres","Chastres","01/01/1970","31/12/1976"
"4","93012","93000","Clermont (Philippeville)","Clermont (Philippeville)","Clermont (Philippeville)","01/01/1970","31/12/1976"
"4","93013","93000","Corenne","Corenne","Corenne","01/01/1970","31/12/1976"
"4","93014","93000","Couvin","Couvin","Couvin","01/01/1970","31/12/9999"
"4","93015","93000","Cul-des-Sarts","Cul-des-Sarts","Cul-des-Sarts","01/01/1970","31/12/1976"
"4","93016","93000","Dailly","Dailly","Dailly","01/01/1970","31/12/1976"
"4","93017","93000","Daussois","Daussois","Daussois","01/01/1970","31/12/1976"
"4","93018","93000","Doische","Doische","Doische","01/01/1970","31/12/9999"
"4","93019","93000","Dourbes","Dourbes","Dourbes","01/01/1970","31/12/1976"
"4","93020","93000","Fagnolle","Fagnolle","Fagnolle","01/01/1970","31/12/1976"
"4","93021","93000","Flavion","Flavion","Flavion","01/01/1970","31/12/1976"
"4","93022","93000","Florennes","Florennes","Florennes","01/01/1970","31/12/9999"
"4","93023","93000","Fontenelle","Fontenelle","Fontenelle","01/01/1970","31/12/1976"
"4","93024","93000","Fraire","Fraire","Fraire","01/01/1970","31/12/1976"
"4","93025","93000","Franchimont","Franchimont","Franchimont","01/01/1970","31/12/1976"
"4","93026","93000","Frasnes","Frasnes","Frasnes","01/01/1970","31/12/1976"
"4","93027","93000","Gimnée","Gimnée","Gimnée","01/01/1970","31/12/1976"
"4","93028","93000","Gochenée","Gochenée","Gochenée","01/01/1970","31/12/1976"
"4","93029","93000","Gonrieux","Gonrieux","Gonrieux","01/01/1970","31/12/1976"
"4","93030","93000","Gourdinne","Gourdinne","Gourdinne","01/01/1970","31/12/1976"
"4","93031","93000","Hanzinelle","Hanzinelle","Hanzinelle","01/01/1970","31/12/1976"
"4","93032","93000","Hanzinne","Hanzinne","Hanzinne","01/01/1970","31/12/1976"
"4","93033","93000","Hemptinne (Philippeville)","Hemptinne (Philippeville)","Hemptinne (Philippeville)","01/01/1970","31/12/1976"
"4","93034","93000","Hermeton-sur-Meuse","Hermeton-sur-Meuse","Hermeton-sur-Meuse","01/01/1970","31/12/1976"
"4","93035","93000","Jamagne","Jamagne","Jamagne","01/01/1970","31/12/1976"
"4","93036","93000","Jamiolle","Jamiolle","Jamiolle","01/01/1970","31/12/1976"
"4","93037","93000","Laneffe","Laneffe","Laneffe","01/01/1970","31/12/1976"
"4","93038","93000","Le Mesnil","Le Mesnil","Le Mesnil","01/01/1970","31/12/1976"
"4","93039","93000","Mariembourg","Mariembourg","Mariembourg","01/01/1970","31/12/1976"
"4","93040","93000","Matagne-la-Grande","Matagne-la-Grande","Matagne-la-Grande","01/01/1970","31/12/1976"
"4","93041","93000","Matagne-la-Petite","Matagne-la-Petite","Matagne-la-Petite","01/01/1970","31/12/1976"
"4","93042","93000","Mazée","Mazée","Mazée","01/01/1970","31/12/1976"
"4","93043","93000","Merlemont","Merlemont","Merlemont","01/01/1970","31/12/1976"
"4","93044","93000","Morialme","Morialme","Morialme","01/01/1970","31/12/1976"
"4","93045","93000","Morville","Morville","Morville","01/01/1970","31/12/1976"
"4","93046","93000","Neuville","Neuville","Neuville","01/01/1970","31/12/1976"
"4","93047","93000","Nismes","Nismes","Nismes","01/01/1970","31/12/1976"
"4","93048","93000","Niverlée","Niverlée","Niverlée","01/01/1970","31/12/1976"
"4","93049","93000","Oignies-en-Thiérache","Oignies-en-Thiérache","Oignies-en-Thiérache","01/01/1970","31/12/1976"
"4","93050","93000","Olloy-sur-Viroin","Olloy-sur-Viroin","Olloy-sur-Viroin","01/01/1970","31/12/1976"
"4","93051","93000","Omezée","Omezée","Omezée","01/01/1970","31/12/1976"
